309,74
309,80
309,81
309,87
309,112
309,114
309,116
310,8
310,41
310,45
310,53
310,61
310,55
310,72
310,83
310,88
310,93
311,14
312,49
312,121
312,156
312,213
313,26
313,41
313,45
313,53
313,61
313,55
313,72
313,83
313,88
313,93
314,42
314,150
314,269
315,26
315,37
315,41
315,45
315,46
315,61
315,55
315,73
315,76
315,85
316,289
317,10
317,47
318,42
318,269
319,49
319,121
319,185
319,236
319,156
319,213
320,16
320,87
320,114
320,134
320,208
320,229
320,230
320,245
320,212
321,4
321,7
321,14
321,22
321,24
321,30
321,36
321,56
321,60
321,62
322,12
322,16
322,17
322,22
322,24
322,30
322,36
322,49
322,56
322,60
323,9
323,18
323,21
323,57
323,64
323,66
323,90
323,91
323,115
323,215
324,35
324,105
324,142
324,253
325,42
325,269
326,41
326,72
326,181
327,49
327,101
327,169
327,193
327,27
328,10
328,28
328,32
328,201
329,14
329,105
329,200
330,14
331,54
331,97
331,177
331,198
332,7
332,12
332,16
332,17
332,22
332,24
332,30
332,36
332,49
332,56
333,10
333,28
333,47
333,50
333,68
333,203
334,234
335,42
335,269
336,32
336,50
336,68
336,203
337,8
337,31
337,38
337,76
337,122
337,141
337,161
337,164
337,214
337,232
338,42
338,269
339,14
340,8
340,31
340,37
340,38
340,41
340,45
340,46
340,53
340,61
340,55
341,97
341,177
341,54
341,198
342,10
342,47
342,203
343,49
343,248
344,40
344,128
344,289
345,8
345,31
345,61
345,164
345,296
346,32
347,21
347,25
347,42
347,52
347,54
347,57
347,64
347,66
347,92
347,97
348,150
348,269
349,26
349,37
349,41
349,45
349,46
349,55
349,63
349,73
349,76
349,85
350,150
350,269
351,27
351,49
351,101
351,236
351,185
351,156
351,162
351,169
351,193
351,213
352,9
352,10
352,14
352,18
352,20
352,24
352,32
352,42
352,43
352,47
353,14
354,10
354,28
354,32
354,47
354,68
354,201
354,203
354,279
355,68
355,50
355,54
356,8
356,26
356,41
356,45
356,53
356,61
356,55
356,72
356,83
356,88
357,10
357,28
357,32
357,47
357,201
357,279
358,42
358,150
358,269
359,12
359,17
359,49
359,86
359,101
359,110
359,111
359,113
359,118
359,121
360,150
360,275
360,119
360,294
360,171
360,184
360,252
360,39
360,173
360,235
360,190
361,105
362,174
363,8
363,26
363,31
363,37
363,38
363,41
363,45
363,46
363,53
363,61
364,49
365,20
365,27
365,40
365,49
365,101
365,128
365,142
365,162
365,169
365,253
366,14
367,116
368,35
368,40
368,105
368,128
368,142
368,162
368,228
368,253
368,289
369,35
369,105
369,142
369,253
370,10
370,25
370,28
370,32
370,50
370,54
370,68
370,71
370,92
370,95
371,16
371,22
371,24
371,36
371,49
371,56
371,60
371,81
371,86
371,87
372,27
372,101
373,139
374,9
374,18
374,21
374,57
374,64
374,66
374,90
374,115
374,215
374,218
375,8
375,26
375,31
375,37
375,41
375,45
375,46
375,61
375,55
375,76
376,50
376,68
376,203
377,8
377,26
377,31
377,38
377,41
377,45
377,46
377,53
377,61
377,72
378,1
378,20
378,27
378,35
378,40
378,49
378,101
378,105
378,128
378,142
379,6
379,46
379,63
379,70
379,73
379,76
379,113
379,118
379,133
379,144
380,49
380,116
380,121
380,185
380,236
380,156
380,213
381,8
381,38
381,41
381,53
381,61
381,55
381,59
381,70
381,72
381,73
382,206
383,20
383,101
383,169
383,193
384,10
384,28
384,32
384,50
384,54
384,68
384,95
384,198
384,201
384,203
385,35
385,105
385,142
386,42
386,116
386,185
386,236
386,150
386,213
386,269
386,49
386,248
387,25
387,50
387,54
387,71
387,92
387,97
387,150
387,177
387,198
388,234
388,10
388,14
388,32
388,47
389,150
390,139
391,101
391,169
392,20
392,27
392,35
392,40
392,49
392,101
392,105
392,128
392,142
392,162
393,76
393,122
393,232
393,237
393,251
393,264
394,20
394,27
394,40
394,49
394,101
394,105
394,128
394,142
394,162
394,169
395,42
395,150
395,269
396,1
396,49
396,101
396,121
396,126
396,156
396,193
396,213
396,249
396,283
397,8
397,26
397,31
397,37
397,41
397,46
397,61
397,55
397,73
397,76
398,10
398,25
398,28
398,32
398,50
398,54
398,68
398,92
398,95
398,97
399,6
399,8
399,26
399,31
399,37
399,38
399,41
399,45
399,46
399,53
400,8
400,26
400,31
400,37
400,38
400,41
400,45
400,46
400,53
400,61
401,1
401,4
401,6
401,7
401,12
401,16
401,17
401,22
401,24
401,30
402,8
402,26
402,31
402,37
402,41
402,45
402,46
402,53
402,55
402,73
403,32
403,95
403,241
403,285
404,14
405,20
405,27
405,40
405,101
405,169
405,193
405,49
405,128
405,162
405,289
406,10
406,32
406,47
406,203
406,279
406,50
406,68
407,80
407,188
407,213
407,244
408,269
409,8
409,122
409,164
409,232
409,251
409,264
410,8
410,38
410,61
410,76
410,122
410,141
410,161
410,214
410,232
410,234
411,206
412,234
413,150
413,269
414,76
414,122
414,141
414,161
414,232
414,251
414,296
415,26
415,37
415,41
415,45
415,46
415,61
415,55
415,76
415,85
415,88
416,14
417,35
417,40
417,105
417,128
417,142
417,162
417,228
417,253
417,289
418,8
418,31
418,61
418,141
418,251
418,296
418,164
418,297
419,8
419,31
419,122
419,161
419,164
419,234
419,243
419,251
419,296
419,297
420,117
421,206
421,142
422,139
423,28
423,32
423,50
423,68
423,203
424,14
425,1
425,12
425,17
425,36
425,49
425,70
425,86
425,89
425,110
425,111
426,25
426,50
426,54
426,68
426,71
426,92
426,97
426,150
426,177
426,198
427,14
428,49
429,101
430,105
431,1
431,70
431,110
431,113
431,118
431,191
431,193
431,197
431,222
431,262
432,42
432,269
433,101
434,1
434,17
434,49
434,110
434,121
434,126
434,156
434,193
434,249
434,262
435,8
435,31
435,164
435,234
436,42
436,150
436,269
437,16
437,22
437,24
437,30
437,36
437,56
437,60
437,62
437,74
437,80
438,1
438,4
438,6
438,7
438,12
438,16
438,17
438,20
438,27
438,30
439,10
439,28
439,201
440,42
440,269
441,150
442,10
442,47
442,203
443,49
443,121
443,185
443,236
443,156
443,213
443,126
443,162
444,8
444,14
444,164
444,234
444,83
445,8
445,14
445,164
445,234
445,83
446,47
447,76
447,122
447,232
447,237
447,251
447,264
448,32
449,76
450,8
450,31
450,164
450,234
450,297
450,131
451,14
452,57
453,20
453,27
453,40
453,49
453,101
453,105
453,142
453,162
453,169
453,253
454,40
454,49
454,101
454,128
454,162
454,253
454,289
455,20
455,40
455,101
455,128
455,162
455,253
455,289
455,49
455,142
456,8
456,38
456,61
456,76
456,122
456,141
456,161
456,214
456,232
456,234
457,101
457,239
458,26
458,37
458,41
458,45
458,46
458,61
458,55
458,76
458,88
458,93
459,139
460,76
460,122
460,237
460,251
461,41
461,45
461,53
461,61
461,55
461,72
461,83
461,88
461,93
461,132
462,131
462,234
462,243
463,42
463,269
464,239
465,150
466,105
466,14
467,14
468,47
469,8
469,26
469,31
469,37
469,38
469,41
469,45
469,46
469,53
469,61
470,42
470,150
470,269
471,269
472,49
473,76
473,122
473,232
474,25
474,28
474,32
474,50
474,54
474,68
474,92
474,95
474,97
474,150
475,6
475,19
475,31
475,37
475,46
475,59
475,70
475,73
475,76
475,101
476,42
476,269
477,128
477,289
478,14
479,27
479,101
479,169
479,20
480,32
480,203
480,50
481,10
481,28
481,47
481,201
482,46
482,144
482,180
482,6
482,159
483,31
483,164
483,234
483,296
483,297
483,8
484,206
485,14
486,55
486,85
486,93
486,94
486,132
486,223
486,226
487,85
487,93
487,94
487,144
487,148
487,223
488,8
488,26
488,31
488,37
488,41
488,45
488,46
488,53
488,61
488,55
489,16
489,36
489,49
489,60
489,86
489,99
489,121
489,126
489,154
489,156
490,71
490,92
490,97
490,150
490,177
490,269
491,42
491,150
491,269
492,14
493,139
494,25
494,28
494,32
494,50
494,54
494,68
494,71
494,92
494,97
494,150
495,14
496,14
497,61
497,38
497,264
498,206
499,50
499,54
499,68
499,92
499,97
499,150
499,177
499,198
499,203
500,131
500,234
501,32
502,101
503,14
503,105
503,200
504,14
504,105
504,200
505,150
505,269
506,142
506,162
506,253
507,139
508,238
508,209
509,10
509,47
510,50
510,285
511,25
511,28
511,32
511,50
511,54
511,68
511,92
511,95
511,97
511,150
512,116
513,14
514,10
514,28
514,32
514,201
514,203
515,41
515,45
515,46
515,53
515,61
515,72
515,76
515,83
515,122
515,181
516,67
517,139
518,8
518,26
518,31
518,37
518,38
518,41
518,45
518,46
518,53
518,61
519,40
519,49
519,101
519,142
519,162
519,253
519,289
519,128
520,113
520,118
520,261
521,42
521,269
522,150
522,269
523,32
523,95
523,241
524,213
525,50
525,68
525,198
526,14
527,8
527,26
527,31
527,37
527,41
527,45
527,46
527,53
527,61
527,55
528,35
528,105
528,142
529,71
529,92
529,97
529,150
529,177
529,269
530,10
530,25
530,28
530,32
530,50
530,54
530,68
530,92
530,95
530,97
531,28
531,32
531,50
531,203
532,32
532,95
532,241
532,285
533,150
533,269
534,122
534,251
535,116
536,54
536,198
537,200
538,42
539,14
539,174
540,14
541,55
541,93
541,132
541,226
542,72
542,8
542,41
542,45
542,46
542,53
542,61
542,83
542,122
542,181
543,42
543,269
544,42
544,269
545,213
545,266
545,121
546,49
546,101
546,27
546,169
547,239
548,238
548,209
548,81
548,80
548,268
548,4
548,7
548,16
548,24
548,30
549,4
549,12
549,16
549,22
549,30
549,36
549,56
549,60
549,62
549,74
550,31
550,131
550,164
550,234
551,7
551,16
551,22
551,24
551,30
551,49
551,56
551,60
551,62
551,74
552,40
552,128
552,289
552,49
553,14
554,105
555,105
556,49
556,185
556,156
556,238
556,81
556,80
556,268
556,4
556,16
556,24
557,70
557,234
557,8
557,26
557,31
557,37
557,41
557,45
557,46
557,61
558,139
559,10
559,28
559,32
559,201
559,279
560,200
560,105
561,14
562,150
562,42
562,269
563,32
564,8
564,31
564,61
564,76
564,122
564,141
564,161
564,164
564,232
564,234
565,150
565,42
565,269
566,6
566,19
566,46
566,63
566,70
566,73
566,76
566,110
566,111
566,113
567,269
568,14
569,104
570,122
570,232
571,10
571,28
571,32
571,201
571,279
572,269
573,150
573,269
574,139
575,206
576,14
577,238
577,145
577,6
577,133
577,159
577,258
578,105
579,42
579,269
580,32
581,49
581,162
582,105
582,142
582,206
583,139
584,150
584,269
585,14
586,49
586,156
586,213
587,142
588,269
589,14
589,200
589,105
590,35
590,105
590,142
590,162
590,253
591,105
591,200
592,14
593,14
594,55
594,132
595,49
596,116
597,49
597,101
597,20
597,40
597,128
597,162
597,253
597,289
598,49
598,98
598,248
598,101
598,20
598,35
598,40
598,105
598,142
598,162
599,7
599,81
599,209
599,238
600,47
601,68
601,150
602,10
602,28
602,32
602,201
603,49
603,101
603,20
603,27
603,40
603,128
603,162
603,253
603,289
604,10
604,28
604,32
604,201
605,10
605,32
605,47
605,203
605,279
606,101
606,20
606,105
606,169
606,239
606,193
607,16
607,36
607,60
607,89
607,99
607,138
607,154
607,212
607,224
607,229
608,238
608,209
608,81
608,80
608,268
608,4
608,7
608,16
608,24
608,30
609,2
610,269
611,8
611,26
611,31
611,37
611,38
611,41
611,45
611,46
611,53
611,61
612,25
612,92
612,97
612,150
612,42
612,269
613,42
613,269
614,35
614,105
614,142
614,162
614,253
615,269
616,40
616,128
616,289
617,289
618,8
618,31
618,164
618,234
618,297
618,131
619,31
619,41
619,76
619,122
619,131
619,161
619,181
619,234
619,237
619,243
620,9
620,18
620,21
620,57
620,64
620,66
620,90
620,91
620,115
620,215
621,105
621,142
622,213
622,266
622,121
623,105
624,47
624,10
624,28
624,203
625,55
625,88
625,93
625,132
625,226
626,101
627,248
628,150
628,269
629,238
629,209
629,81
629,80
629,7
629,16
629,24
629,30
629,56
629,74
630,150
630,269
631,150
631,269
632,14
633,47
633,10
633,28
633,32
633,201
633,203
634,10
634,28
634,32
634,201
635,8
635,26
635,37
635,38
635,41
635,45
635,53
635,61
635,55
635,72
636,14
637,70
638,50
639,47
639,10
639,28
639,32
639,201
639,203
639,279
640,8
640,38
640,53
640,45
640,122
640,214
640,237
640,251
640,264
640,296
641,47
641,10
642,105
642,142
642,253
643,105
644,8
644,26
644,31
644,37
644,38
644,41
644,45
644,46
644,53
644,61
645,9
645,18
645,21
645,64
645,90
645,115
645,218
645,25
645,97
645,150
646,49
646,101
646,27
646,169
646,1
646,121
646,126
646,193
646,249
647,20
647,49
647,101
647,105
647,128
647,142
647,162
647,169
647,253
647,289
648,139
649,49
649,101
649,27
649,40
649,128
649,162
649,169
649,253
649,289
650,26
650,37
650,41
650,45
650,46
650,61
650,76
650,85
650,88
650,93
651,139
652,200
652,105
653,32
654,116
655,49
655,238
655,81
655,80
655,268
655,4
655,7
655,16
655,24
655,30
656,41
656,53
656,61
657,35
657,105
657,142
658,57
658,150
658,42
658,269
659,101
659,20
659,162
660,10
660,28
660,47
660,203
661,135
661,158
661,208
661,212
661,224
661,229
661,230
661,22
